,UserID,Balance,CurrentSkin,RoomID,Pass
3070,e5ed9937,480,1,,"Ox!Ts*,^D"
3071,e5f53bf1,-1000,1,,",cE1Fjmt!|<I"
3072,e609706b,1000,1,,'cX.}U1zfV
3073,e61d65d6,20,4,,.Z!xl)Ms'
3074,e62d21d3,-20,1,,%s#i'fC**7
3075,e64e4904,-500,2,,2;ND$WqQe
3076,e669c927,-45,2,,ZG~o=Yy2H^M![\
3077,e673ece7,1000,1,,20Mb&)4K:KmbuR
3078,e6a43c8b,-500,3,,"u~*#~EaA+,M"
3079,e6ae9dfc,100,1,,\o.Cc7L[.nCV
3080,e6bfd5eb,-30,1,,y:2YK0%_l`6G
3081,e6cc543f,-100,1,,S3smj46kr92
3082,e6ed34ee,-500,1,,d2m#Qe+Gd=
3083,e6eff826,-500,4,,=lQe&Uo.R
3084,e70cdb0e,-500,1,,pT_ut89I\}rO
3085,e71249f3,-500,1,,"fDj^j4YV,Q]&cS"
3086,e727eeb1,480,1,,"`gYB'E/Lx,#f"
3087,e73ba586,470,1,,E@d-n1]^
3088,e73fb7d3,400,1,,",*$b4OyR%Zm""8v"
3089,e74d7a11,-500,1,,9W1.<.~n8lbx
3090,e77ef989,-500,1,,+\sng178&
3091,e7a439ba,-345,1,,F$4j20;Q
3092,e7c6df08,-500,1,,t3'Ztyss%
3093,e7cb0b51,-500,1,,_)G^7nIhTT8zXT
3094,e7d46876,-500,1,,jVv\*={F
3095,e7dd3cb7,1000,2,,GAY'?cnIF1PjZC
3096,e80438d1,1000,1,,"f0,Vtd}_O~"
3097,e80be282,1240,4,,"jr`eZ=Sd,s2t8-"
3098,e84957ab,-500,1,,r%wPsUC5{'3
3099,e86ea266,510,1,,^7?NVG++PByhEe
3100,e87b26f8,-500,1,,\99^<CTC7]]
3101,e87e6ea1,-500,1,,M{LIAxRQQ
3102,e8b31979,400,1,,k1d}T&SjlNzfkj
3103,e8bb9e90,310,1,,~0lc&6+s
3104,e8c4e03f,-500,2,,-JgWdGjf|
3105,e8e54d1a,1000,1,,u=3*&|y5vzsSA
3106,e8e96772,330,1,,;q{DxAB|mCN1
3107,e8f351a7,-500,4,,"cnI3n""rI"
3108,e8f69749,-500,1,,N<Q.fAyin)0
3109,e90488c4,-500,3,,r(z/Yn7KS+OT1
3110,e904fd20,-500,1,,#_Te_0Y_'~5
3111,e90abf0d,30,3,,"'w/wHH""Jd"
3112,e90cfd3d,-500,1,,lWaDf]S{Akx
3113,e9112f06,602,1,,<hLDtk5abp#AT
3114,e920fb28,-500,1,,"+u9yK;t!\8U,"
3115,e92b3918,1000,1,,"dB=#W,D_>Q[~"
3116,e92ba41a,-500,4,,"y%Y,lD(;?"
3117,e930fcf5,-500,1,,3z-37k;0>?Gc;
3118,e9332e0e,1000,1,,.DH\02o^~G
3119,e948a921,1020,1,,"e5$[_.a""-gDn"
3120,e9557595,2475,2,,bB%]a[>X
3121,e9673a26,-500,2,,c3wQ%*WD+
3122,e987a0df,230,2,,"N4_}*,LE7;b"
3123,e98b3c56,1000,3,,Ck.b89!4:enP
3124,e9bac295,1000,1,,Gh_N4PpXx5w
3125,e9cb44a8,1550,2,,:.Ym&VUS4aIZL
3126,e9d99126,-500,1,,"|H4,CkdvIZ"
3127,e9dece3e,-500,1,,o[RqFgoouA=%_X
3128,ea24cec1,1000,2,,|C+.03XBzVk+g0
3129,ea2c11cd,1000,1,,M;!zA'4BV;
3130,ea2cdb02,-500,2,,uk#Fov}z)PKBG
3131,ea2e66d8,-500,1,,*n}eD:<1BY]B|=
3132,ea4a63ab,-500,2,,~lm@!4w~@;
3133,ea4b15f5,260,1,,"]^qg,@""ANaaN`K"
3134,ea5ee996,-500,4,,[xlIA9L3{\M<
3135,ea7bb99f,1000,1,,z^[]up.3Pfh.
3136,ea8e733b,540,1,,jVzLneteo01h
3137,eaa3ddee,-500,2,,"xrC4r?""KhQ@"
3138,eac5b172,-650,1,,i7KG)+*bh%R26~
3139,eae3ace0,-500,4,,#PJ7hlr{/Qq2F
3140,eaff5ffa,-500,1,,+ZM8+g-Y0
3141,eb22f28a,-500,3,,dM1:qprs/2.k
3142,eb24dc8d,200,1,,'*NZ|dOE{#uA
3143,eb26df6f,15,3,,xE%gg?p!0<0
3144,eb271124,1000,1,,/(*6mH}<yu*V
3145,eb2ffbea,-500,3,,"d#]W""~cv>C"
3146,eb58c727,-500,1,,Mv4bbnQ`!)?1z%
3147,eb7a9856,-500,1,,_#@MRFRkTzEGW
3148,eb85a5c1,-30,3,,2'To$Xa2-:Hc
3149,eba9406c,-170,1,,B2.TQ/H}
3150,ebb4d454,1000,1,,ih#M}BbPc
3151,ebbbc207,-500,1,,W'z!|^e]
3152,ebd2ddaa,1000,1,,~0*~vPUL
3153,ebdcfc21,-1000,1,,;+fEX+)`'={
3154,ebdda431,-500,1,,"j|j-oCw[}"""
3155,ebefd2ce,-5,1,,r0J%'$u-j
3156,ebf44f89,420,1,,",@%R'g!2aj"
3157,ebf87117,480,1,,"J:b:C$,["
3158,ec481f0e,-500,3,,`wn}/wQrT1$+
3159,ec7c71ad,1000,3,,4{@}51<25c5ddl
3160,ec7dd51f,-500,1,,?z@=chxVp
3161,ec8d5d39,1000,1,,vzo[D4i>;CYo&i
3162,eca81f02,1000,1,,}ehkb.-Y_;
3163,ecb31d62,1000,3,,he0jy-4g(lsw-
3164,ecb3ff17,290,3,,"5v}:#/R""{sA5"
3165,ecbebecc,30,1,,|2|>M8:lqkk&I%
3166,ecdc81c5,-500,1,,D8``'@eO*hq871
3167,ecf01a1a,1000,1,,gTG`Df}F)}
3168,ed33be23,-500,1,,^(EI<CqqF=XWR
3169,ed3e8754,-500,1,,VQk|*znm[3+4nV
3170,ed4ddaf6,520,1,,"uL[CM1rJ8l""}"
3171,ed9a8434,400,1,,-y>bJ\v0
3172,ed9acb4d,-500,4,,LfxV/t:<<h_MW'
3173,edb495c0,-500,1,,OR[1|B{[i~_0=
3174,edd1f1ae,1000,3,,4]dzTWYFGom^b
3175,edfd10df,-500,1,,O9bnG{wcy
3176,ee1d64a3,-500,1,,d3'Elt#POdgV
3177,ee20f0c4,1000,1,,"9ory3Z<nr""-e1"
3178,ee287b41,1000,1,,"4,i*]3$'-"
3179,ee70450c,480,3,,")=V~XO""g!"
3180,ee74eb07,-500,1,,z5=q?i:Hu|VL
3181,eeaa2ece,-500,1,,dYJGr{5^$
3182,eec629c6,-215,1,,"#/umodz""\u-_'F"
3183,eecdbff9,20,4,,",a=.>8-sq/Ko"
3184,eedd8c93,-500,1,,"^t5T,-RT?+X"
3185,eee769a9,570,3,,'akj:7J.K9f1a{
3186,ef20be1e,500,1,,U`@6UkQI3hE
3187,ef36390a,710,1,,"c7""AQ:V{"
3188,ef3e29fd,-500,1,,(eE$*f8/
3189,ef442ef8,157,1,,",6:KMCPpQ"
3190,ef488946,-500,1,,8s}N(&/b.;m'B$
3191,ef509860,1050,4,,ZJR>U3/`w
3192,ef5e2344,1000,1,,"c9>Wlw""ZiAS@T"
3193,ef6dc3e4,-500,2,,/jI7AJ.#qD
3194,ef81a55a,-500,1,,jJ9q;+E12Vxy
3195,ef9212ac,500,2,,"u?)eG""F&{qy"
3196,efb10961,-500,2,,tyo%i5*j5U&4
3197,efe520bc,1000,1,,bf$k{`I8
3198,eff83a0e,-500,3,,]8Gy@v<S
3199,effbb387,-500,1,,Xo<5=~J:cY
3200,f004fdb9,1000,1,,"<2}}eQ,R2*"
3201,f01275d2,-500,1,,",tqi|eN<X6H"
3202,f01a6237,-500,4,,"ER<6yJv,CjS;"
3203,f01ed37b,1000,1,,0oL]A6j1!r*Ib
3204,f021aea7,1000,1,,"2""}@!x,w~Bf8zS"
3205,f032b066,-500,1,,Cm+y._h)jKL)KN
3206,f03dcc3d,30,1,,t%<ho/l@XB^f
3207,f049d982,-500,1,,G/OzezIpDOd
3208,f0626e8f,1000,1,,\:!?F_jH|EC7YG
3209,f0646814,-165,1,,ape1VLJ5^R>
3210,f07572fd,-500,1,,",Qk>%-ke0G|}G@"
3211,f07f5cd0,1000,1,,aV~Gp@SIlDJ<Wk
3212,f0d3e570,-180,3,,vg>~3-6d~V4jal
3213,f0d40dab,-500,1,,*MiwA>vHa_alY
3214,f0dae4be,-500,1,,yGp[Ak-6g.nrmM
3215,f1145af3,-500,1,,ogK[*i+2AA8.P
3216,f15abbd2,565,1,,JRWC!zoD
3217,f17da2f7,-500,1,,"mw.01P""rrd"
3218,f18410ea,-500,1,,Q-Ix5?cMw98+
3219,f1890edd,1000,2,,~<9S7<Jp6m@
3220,f18c63a0,-500,1,,qVG9X_'WomR
3221,f193e000,-500,4,,4J@a3Uw$i!+TO
3222,f196d34c,-500,1,,Dj##SkfX$0
3223,f1c35aeb,485,4,,n##oa{uw
3224,f26a791b,820,1,,oA@]@{Gt
3225,f2734e7b,-500,1,,(413BeXy'#H
3226,f28b4ab0,560,1,,"1,_i*'""C#%u"
3227,f295bbfd,-500,2,,%(P'muH4Qb1
3228,f29b4bf3,800,1,,~oLRqPuA:#W[m
3229,f2b84b2a,-1000,4,,"BN(X6a=E:,|@"
3230,f2d2956c,60,1,,"6"",Yi%P("
3231,f2eeed14,-500,1,,><5X6cY1>[0
3232,f313f107,-500,1,,nU6pp.Np
3233,f325c19b,420,1,,!8p-.R>Rz5#a'
3234,f3298d68,-500,1,,#*rhwxrMtAk
3235,f34dc122,-500,1,,"c4v:O^/*X`8,eI"
3236,f3845a54,560,3,,"z=?4=:l<,gusz"
3237,f38cd94b,-500,1,,FU:6/)iPgvK
3238,f390712c,1000,2,,H+b#}t+n{r7G.
3239,f3a257d0,-500,1,,&IOp~Wne-fC
3240,f3c183c1,115,1,,""".Yfs{~\/b"
3241,f3df86ed,1000,1,,'>LC=]8/@
3242,f453303d,-500,1,,Td-;D$ZIP
3243,f461ea43,-500,1,,/$+0.i!cN
3244,f46b8a68,-500,1,,D}j3L7Bs/J
3245,f46b9a6f,-500,1,,~Y`C+]&$uq?
3246,f492e826,-500,1,,/{BeP1p@
3247,f4984881,-500,1,,V6fjrq;Edh%
3248,f4c27a6b,1000,4,,5edEF4J71
3249,f4de25bc,500,3,,"""WT30Rs)FL4"
3250,f50b0395,-500,1,,MO$EIRV^
3251,f5101a75,-500,1,,cU)G~g1C+7)
3252,f51d2655,-500,1,,7PS-QfhO?
3253,f51f19f4,-500,1,,gk^'u*qg
3254,f51f312a,-500,2,,Rkcu?9p)dCR
3255,f53f1dd6,-500,1,,Vt(8EaRf|
3256,f5423479,1000,1,,"#wY,(A2[q^7J3?"
3257,f548144b,1000,4,,B*v^cw`kNS0
3258,f556d451,-500,1,,+&!CdRS1-yy
3259,f574415f,-500,2,,cdw'Z$::dj
3260,f590690e,-500,4,,}~(^w7oO
3261,f5a41d5c,700,1,,tEku4a4GY0uu|<
3262,f5a86d8e,-500,4,,H?2?%mx9
3263,f5af4b2f,-500,4,,=$o\h5RhH'ccd}
3264,f5c63093,1000,1,,$(X?=3^9
3265,f5cb2031,-500,1,,"z?a<v(#,O"
3266,f5dfbe5a,325,4,,n{xFq=KjyL
3267,f5e88d0e,-565,1,,@Vql.P.Aql6
3268,f5f7f676,1000,1,,]t?]Iqu?DR.5
3269,f610dadb,546,1,,$/uGChqd~Zpl-W
3270,f63540c3,-500,1,,BO';O-kXn!
3271,f6366e9c,-500,1,,"1I""8DWs|yM+:[M"
3272,f649e19f,1000,1,,"(t,czc+(S7w"
3273,f65b0ea1,790,1,,",SHSB4y:=O8sL"
3274,f65ce0e7,-500,1,,+-9+L!U+Zs.=e
3275,f66c33ed,-95,1,,JQ3bEBlOou7}o
3276,f677ac47,-500,2,,H#Xj2^M%X+<.
3277,f67f1a6f,440,1,,"qg{,]pdXp"
3278,f6819666,-500,1,,H'0dMEMFXbbI
3279,f690db4a,-500,1,,"oeI%""J&OX>\QcT"
3280,f6a2055f,1000,1,,[P.v|1~rb8BMT
3281,f6da2b59,30,1,,#Udh!D]Vj
3282,f6eb6fc0,-500,1,,.U~f&j+WIr-lO
3283,f7109c03,-500,1,,\rv+KmPls}R
3284,f724b52b,-500,2,,7Nv=Yx_Ns'Z
3285,f740139a,90,1,,ue7l4!Khf
3286,f74eb0c6,-500,1,,i#T_gk]nh8$Q
3287,f7518930,-165,3,,dW'W}?_[Rr=~
3288,f75696be,-500,1,,"""`oG0Cup"
3289,f7763709,-500,1,,JIp@M6<MFne
3290,f7805a33,470,1,,[fWwa&>:.Ic
3291,f7841ff8,20,1,,9!XNDiW@
3292,f785d880,-500,1,,e7tLe-2v4d2);w
3293,f7d4022a,1000,1,,n>M+!c%\|9qWi
3294,f7ea2899,-500,3,,"oiaIE3[[,%mf"
3295,f7f440d1,-500,1,,I556cRVaQ
3296,f827a5d9,-500,1,,#'6QX__$9
3297,f84ce0dd,-500,3,,W'aG#h4{R.av.
3298,f84cef5a,1000,2,,"U#,}8-&;Sj(_r."
3299,f86104a4,55,1,,jiOrm=H$=I4%F
3300,f86c6f6a,1000,1,,SJmlq5xYfF(p
3301,f87cfdf6,650,1,,"?(.,ek#t"
3302,f88057a6,1000,1,,V1cGL%tN0c
3303,f88570bc,450,1,,SOkZTsh1F#
3304,f89ef600,655,4,,j33J#B/28H
3305,f8a7e315,0,1,,3hIE%Vf6qh.e
3306,f8acd0ae,600,1,,"6%BN$K_'Q8,d"
3307,f8b2a73c,722,1,,6Cx~*B|e:}&
3308,f8dd0503,-500,3,,rwd]#9P)C
3309,f8e401af,-500,1,,`P-S7;6+1t
3310,f8e886d7,-140,4,,[eeGm+f]*eZP
3311,f8ea1b5a,-500,1,,]mu=A+D[).^M8n
3312,f9097550,-500,4,,"(i2Yyw""`)M;"
3313,f918c20c,-500,4,,ZPSdPFyXr?G
3314,f94c382f,-500,1,,":Y{p1Af1:cE:"""
3315,f953a9cb,90,1,,g}ByKBoen
3316,f959fb17,-500,1,,T_iO_rbSiY
3317,f95b3344,1000,1,,SCo15oKx|BJ
3318,f9731fc2,505,1,,".zW5}k""G"
3319,f97649d4,80,1,,dSSjU='7
3320,f988b72b,-500,1,,G#5V&4r)8
3321,f996356b,-500,1,,"vMlNN75"""
3322,f9964e28,-500,1,,r2Tuw4>}4\ei
3323,f9973dcc,-500,1,,i`ph1XW(f
3324,f99ec954,730,4,,s`:1x{k<cs
3325,f9ca357a,1000,1,,/Y5Wywr'Fx(
3326,f9cb581e,510,1,,"s$Zf)#V|fF"""
3327,fa0d5dc7,540,1,,R_dy|7>A>ZDU
3328,fa474097,410,1,,FzO<g1@V_Rdhv
3329,fa47b359,758,1,,u5Rh!EKWPO\L0
3330,fa538846,24000,3,,Gq(+)z#(P'!2bF
3331,fa54e5b2,-500,4,,20{9h1*kmK6
3332,fa5529db,-500,4,,";JKhpL|""uZ'4w"
3333,fa6391f7,370,1,,ZMZezl@EL
3334,fa7e0924,-100,1,,4|Z0b*l\/h
3335,fa802fa5,-500,1,,[|cQsqPtI4:v
3336,fa9607a1,1000,3,,"iR_8"",>OoeDL"
3337,fa9a8b35,1000,1,,'DTyY1`{hTl\de
3338,fa9a9c1d,-500,1,,@zVf3ZRMKk
3339,faa86f11,-310,4,,"},23,.db"
3340,fabadd86,-500,4,,".BqU,%JVXXV8E"
3341,fb10a828,1000,1,,'@#FEz4^_^KqH
3342,fb1ae127,-1000,2,,hYjodM)v#XHVn|
3343,fb1b919e,1000,1,,"Cwe_/^9,L|Dt"
3344,fb1e7a5f,550,1,,}4#}@Y/zwOGPD
3345,fb231082,60,1,,"""JH/h_1lAf"
3346,fb44434c,0,1,,"hrho""rk./%?;9"
3347,fb49f43d,-500,1,,VsP2W#Z>M/@=
3348,fb678e83,480,1,,gY{:h+f0q
3349,fb79d756,-340,1,,W'[u~$Pmh3$
3350,fb7bd9d4,20,3,,phx^0YHZ9X8
3351,fb7e9875,-500,1,,N{3Li^Z@&
3352,fb899fd1,-500,1,,d.dIpa|r@
3353,fb94b073,-500,1,,"dj`iI[N""W"
3354,fbd7def0,-500,4,,[+My:p}k
3355,fbe6e570,-70,1,,\F/5Ap#QFWE/.
3356,fbead195,-258,1,,TQ+[A#eX
3357,fc3959c1,-500,1,,"c\,6BTH_A[*"
3358,fc972ac1,-500,1,,"R+X^,s0~).OIA"
3359,fca38165,-500,2,,-qK2\2rPg^w
3360,fcc97e22,-500,1,,"xGPu(7e?+m""C"
3361,fcfdb05d,1000,2,,"YQ49""sd+NFzX."
3362,fd0d7353,-350,4,,<-Kye;r9O{
3363,fd0ff771,-600,1,,)9:E=qiVk)
3364,fd38e209,-500,1,,8$#+yS+t
3365,fd4731db,-13,1,,2RY!OS*=
3366,fd4b05a7,1610,3,,"5/^""2/Ez$IW*e"
3367,fd53dc5a,1000,1,,{-0Fya'*H}H
3368,fd796a1d,-500,1,,"^0!Qx_q"">UX"
3369,fd9a6324,1000,1,,LB_QJwlibSf
3370,fd9b83a0,-500,1,,W${zgh(l>
3371,fd9b96eb,1000,3,,~]l5dgtAEo2i
3372,fda69adc,-500,1,,_w6cg0SL|\hsl:
3373,fdcce134,1000,1,,6!wS0ceW@Q0Y
3374,fdcf7fef,-500,1,,}E3g'j@aj
3375,fdd75001,1000,1,,<NpG^CN;(U
3376,fddd60b8,770,1,,&v!I5*.~&X9
3377,fdde37d7,590,1,,xw8Saf)</F-cz
3378,fdfb550d,-60,1,,c>45t6}(NG
3379,fe17843a,720,1,,UH(aMdLb
3380,fe2fde5f,1000,1,,"kp8T,SKC@"
3381,fe428ab1,434,4,,\V^[K-=p
3382,fe42a987,-500,1,,~jM2OK1#Rhp
3383,fe45aa33,240,1,,:Xi&)TqV&CR\
3384,fe504d17,-500,2,,E)/{;k7hoY
3385,fe5980d8,-500,2,,"n9""H0CeA!e\s"
3386,fe66a346,1000,1,,"'3;""FmM`"
3387,fe68f31b,-1000,1,,"}(h^w,Tn"
3388,fe96d4dd,-500,2,,rt)9.&kC8
3389,fe9b0514,-500,1,,r?P'}NIVH_
3390,fea29475,-1000,4,,ZrVn&O`.;x2
3391,fea883d8,-500,1,,l\0ie:zo9
3392,feab68ba,830,3,,2n3Mv~[EfKB\
3393,feb1e888,-500,1,,M5Rocmxm$
3394,feb6dc99,440,1,,6b|jvZ6r
3395,fec53ee3,340,1,,Ik'GMg-+c5/?oj
3396,fee3805e,-500,1,,N8{zu0QPN7_it
3397,fefabe4a,-500,1,,Yi^)Z{GS`aw/H&
3398,ff7ca16d,-500,4,,#)zY87URn1
3399,fface2f4,-500,1,,"g:K0t|7SR&,"
3400,ffc62332,-500,1,,T}C=.g;dQ
3401,ffdda14f,155,3,,8)4oa8H(b
